25	https://ru.wikipedia.org/wiki/%22%D0%97%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%B9_%D0%BC%D0%B0%D1%82%D1%87%22_%D1%87%D0%B5%D0%BC%D0%BF%D0%B8%D0%BE%D0%BD%D0%B0%D1%82%D0%B0_%D0%9A%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD%D0%B0_%D0%BF%D0%BE_%D1%84%D1%83%D1%82%D0%B1%D0%BE%D0%BB%D1%83_2000
26	https://ru.wikipedia.org/wiki/%22%D0%97%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%B9_%D0%BC%D0%B0%D1%82%D1%87%22_%D1%87%D0%B5%D0%BC%D0%BF%D0%B8%D0%BE%D0%BD%D0%B0%D1%82%D0%B0_%D0%9A%D0%B0%D0%B7%D0%B0%D1%85%D1%81%D1%82%D0%B0%D0%BD%D0%B0_%D0%BF%D0%BE_%D1%84%D1%83%D1%82%D0%B1%D0%BE%D0%BB%D1%83_2008
27	https://ru.wikipedia.org/wiki/%22%D0%97%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%B9_%D0%BC%D0%B0%D1%82%D1%87%22_%D1%87%D0%B5%D0%BC%D0%BF%D0%B8%D0%BE%D0%BD%D0%B0%D1%82%D0%B0_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8_%D0%BF%D0%BE_%D1%84%D1%83%D1%82%D0%B1%D0%BE%D0%BB%D1%83_1996
28	https://ru.wikipedia.org/wiki/%22%D0%97%D0%BE%D0%BB%D0%BE%D1%82%D0%BE%D0%B9_%D0%BC%D0%B0%D1%82%D1%87%22_%D1%87%D0%B5%D0%BC%D0%BF%D0%B8%D0%BE%D0%BD%D0%B0%D1%82%D0%B0_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8_%D0%BF%D0%BE_%D1%84%D1%83%D1%82%D0%B1%D0%BE%D0%BB%D1%83_2002
29	https://ru.wikipedia.org/wiki/%22%D0%A2%D0%B0%D0%BB%D0%BB%D0%B0%D0%BC%22
30	https://ru.wikipedia.org/wiki/%24
31	https://ru.wikipedia.org/wiki/%241
32	https://ru.wikipedia.org/wiki/%2410
33	https://ru.wikipedia.org/wiki/%24100
34	https://ru.wikipedia.org/wiki/%24100%2C000_Bar
35	https://ru.wikipedia.org/wiki/%24100%2C000_Candy_Bar
36	https://ru.wikipedia.org/wiki/%24PATH
37	https://ru.wikipedia.org/wiki/%24TRUMP
38	https://ru.wikipedia.org/wiki/%24Trump
39	https://ru.wikipedia.org/wiki/%24_1
40	https://ru.wikipedia.org/wiki/%24_%D0%A1%D0%A8%D0%90
41	https://ru.wikipedia.org/wiki/%24h%2A%21_My_Dad_Says
42	https://ru.wikipedia.org/wiki/%24ki_Mask_The_Slump_God
43	https://ru.wikipedia.org/wiki/%24pringfield
44	https://ru.wikipedia.org/wiki/%24pringfield_%28Or%2C_How_I_Learned_to_Stop_Worrying_and_Love_Legalized_Gambling%29
45	https://ru.wikipedia.org/wiki/%24uicideboy%24
46	https://ru.wikipedia.org/wiki/%24%D0%A2%D0%A0%D0%90%D0%9C%D0%9F
47	https://ru.wikipedia.org/wiki/%24%D0%A2%D1%80%D0%B0%D0%BC%D0%BF
48	https://ru.wikipedia.org/wiki/%25
49	https://ru.wikipedia.org/wiki/%25R
50	https://ru.wikipedia.org/wiki/%25_%28%D0%B7%D0%BD%D0%B0%D0%BA%29
51	https://ru.wikipedia.org/wiki/%25s
52	https://ru.wikipedia.org/wiki/%26
53	https://ru.wikipedia.org/wiki/%26Burn
54	https://ru.wikipedia.org/wiki/%26RQ
55	https://ru.wikipedia.org/wiki/%26Twice
56	https://ru.wikipedia.org/wiki/%26_%28%D0%BC%D0%B8%D0%BD%D0%B8-%D0%B0%D0%BB%D1%8C%D0%B1%D0%BE%D0%BC%29
57	https://ru.wikipedia.org/wiki/%27
58	https://ru.wikipedia.org/wiki/%2703_Bonnie_%26_Clyde
59	https://ru.wikipedia.org/wiki/%2739
60	https://ru.wikipedia.org/wiki/%2749_Ford
61	https://ru.wikipedia.org/wiki/%2755_Ford
62	https://ru.wikipedia.org/wiki/%2757_Chevrolet_Bel_Air
63	https://ru.wikipedia.org/wiki/%2768_Comeback_Special
64	https://ru.wikipedia.org/wiki/%2774-%2775
65	https://ru.wikipedia.org/wiki/%2774_Jailbreak
66	https://ru.wikipedia.org/wiki/%2774%E2%80%93%2775
67	https://ru.wikipedia.org/wiki/%2782-%2785_%28%D0%B0%D0%BB%D1%8C%D0%B1%D0%BE%D0%BC_%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D1%8B_Republika%29
68	https://ru.wikipedia.org/wiki/%2792_Tour_EP
69	https://ru.wikipedia.org/wiki/%2798_Live_Meltdown
70	https://ru.wikipedia.org/wiki/%27Aaron_Phillip
71	https://ru.wikipedia.org/wiki/%27Allelujah%21_Don%27t_Bend%21_Ascend%21
72	https://ru.wikipedia.org/wiki/%27Ana_Kilistina_Po%27uhila
73	https://ru.wikipedia.org/wiki/%27Cuz_I_Can
74	https://ru.wikipedia.org/wiki/%27N_Sync
75	https://ru.wikipedia.org/wiki/%27N_Sync_%28%D0%B0%D0%BB%D1%8C%D0%B1%D0%BE%D0%BC%29
76	https://ru.wikipedia.org/wiki/%27O_Sole_Mio
77	https://ru.wikipedia.org/wiki/%27Ot_%27N%27_Sweaty
78	https://ru.wikipedia.org/wiki/%27Ot_%27n%27_Sweaty
79	https://ru.wikipedia.org/wiki/%27Round_Springfield
80	https://ru.wikipedia.org/wiki/%27S_Wonderful
81	https://ru.wikipedia.org/wiki/%27Scuse_Me_While_I_Miss_the_Sky
82	https://ru.wikipedia.org/wiki/%27Septimius
83	https://ru.wikipedia.org/wiki/%27Til_Death
84	https://ru.wikipedia.org/wiki/%27Til_Death_Do_Us_Unite
85	https://ru.wikipedia.org/wiki/%27Til_Tuesday
86	https://ru.wikipedia.org/wiki/%27Til_You_Can%27t
87	https://ru.wikipedia.org/wiki/%27Til_You_Can%E2%80%99t
88	https://ru.wikipedia.org/wiki/%27Tis_the_Damn_Season
89	https://ru.wikipedia.org/wiki/%27Tis_the_Fifteenth_Season
90	https://ru.wikipedia.org/wiki/%27Twas_the_Night
91	https://ru.wikipedia.org/wiki/%27hours...%27
92	https://ru.wikipedia.org/wiki/%27n
93	https://ru.wikipedia.org/wiki/%27n_Beetje
94	https://ru.wikipedia.org/wiki/%27%CE%91%CE%B5%CF%81%CE%BF%CF%80%CE%BF%CF%82
95	https://ru.wikipedia.org/wiki/%27%CE%A4%CE%B9%CE%B2%CE%AD%CF%81%CE%B9%CE%BF%CF%82_%E1%BC%B8%CE%BF%CF%8D%CE%BB%CE%B9%CE%BF%CF%82_%CE%A1%CE%B1%CE%B4%CE%B1%CE%BC%CF%83%CE%B1%CE%B4%CE%B7%CF%82
96	https://ru.wikipedia.org/wiki/%27%CE%B7_%CE%86%CE%B8%CE%B7%CE%BD%CE%B1%E1%BC%B7%CF%82_%CE%A6%CE%B9%CE%BB%CF%8C%CF%83%CF%84%CE%BF%CF%81%CE%B3%CE%BF%CF%82_%CE%92
97	https://ru.wikipedia.org/wiki/%27%D1%82_%D0%A5%D0%BE%D0%BE%D1%84%D1%82%2C_%D0%93%D0%B5%D1%80%D0%B0%D1%80%D0%B4
98	https://ru.wikipedia.org/wiki/%28
99	https://ru.wikipedia.org/wiki/%28%29
100	https://ru.wikipedia.org/wiki/%28%2B%29-%D1%82%D1%83%D0%B1%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D1%80%D0%B8%D0%BD
101	https://ru.wikipedia.org/wiki/%28-%3A
102	https://ru.wikipedia.org/wiki/%28-%3D
103	https://ru.wikipedia.org/wiki/%280%2C_1%29-%D0%BC%D0%B0%D1%82%D1%80%D0%B8%D1%86%D0%B0
104	https://ru.wikipedia.org/wiki/%281%29_Ceres
105	https://ru.wikipedia.org/wiki/%281%29_%D0%A6%D0%B5%D1%80%D0%B5%D1%80%D0%B0
106	https://ru.wikipedia.org/wiki/%2810%29_%D0%93%D0%B8%D0%B3%D0%B5%D1%8F
107	https://ru.wikipedia.org/wiki/%28100%29_%D0%93%D0%B5%D0%BA%D0%B0%D1%82%D0%B0
108	https://ru.wikipedia.org/wiki/%281000%29_%D0%9F%D0%B8%D0%B0%D1%86%D1%86%D0%B8%D1%8F
109	https://ru.wikipedia.org/wiki/%2810000%29_%D0%9C%D0%B8%D1%80%D0%B8%D0%BE%D1%81%D1%82%D0%BE%D1%81
110	https://ru.wikipedia.org/wiki/%28100000%29_%D0%90%D1%81%D1%82%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D1%82%D0%B8%D0%BA%D0%B0
111	https://ru.wikipedia.org/wiki/%2810001%29_%D0%9F%D0%B0%D0%BB%D0%B5%D1%80%D0%BC%D0%BE
112	https://ru.wikipedia.org/wiki/%2810002%29_%D0%91%D0%B0%D0%B3%D0%B4%D0%B0%D1%81%D0%B0%D1%80%D1%8F%D0%BD
113	https://ru.wikipedia.org/wiki/%2810007%29_Malytheatre
114	https://ru.wikipedia.org/wiki/%2810007%29_%D0%9C%D0%B0%D0%BB%D1%8B%D0%B9_%D1%82%D0%B5%D0%B0%D1%82%D1%80
115	https://ru.wikipedia.org/wiki/%2810007%29_%D0%9C%D0%B0%D0%BB%D1%8B%D0%B9%D1%82%D0%B5%D0%B0%D1%82%D1%80
116	https://ru.wikipedia.org/wiki/%281001%29_%D0%93%D0%B0%D1%83%D1%81%D1%81%D0%B8%D1%8F
117	https://ru.wikipedia.org/wiki/%2810010%29_Rudruna
118	https://ru.wikipedia.org/wiki/%2810010%29_%D0%A0%D1%83%D0%B4%D1%80%D1%83%D0%BD%D0%B0
119	https://ru.wikipedia.org/wiki/%2810011%29_Avidzba
120	https://ru.wikipedia.org/wiki/%2810011%29_%D0%90%D0%B2%D0%B8%D0%B4%D0%B7%D0%B1%D0%B0
121	https://ru.wikipedia.org/wiki/%2810012%29_Tmutarakania
122	https://ru.wikipedia.org/wiki/%2810012%29_%D0%A2%D0%BC%D1%83%D1%82%D0%B0%D1%80%D0%B0%D0%BA%D0%B0%D0%BD%D0%B8%D1%8F
123	https://ru.wikipedia.org/wiki/%281002%29_%D0%9E%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%81%D0%B8%D1%8F
124	https://ru.wikipedia.org/wiki/%281003%29_%D0%9B%D0%B8%D0%BB%D0%BE%D1%84%D0%B5%D1%8F
125	https://ru.wikipedia.org/wiki/%2810031%29_%D0%92%D0%BB%D0%B0%D0%B4%D0%B0%D1%80%D0%BD%D0%BE%D0%BB%D1%8C%D0%B4%D0%B0
126	https://ru.wikipedia.org/wiki/%281004%29_Belopolskya
127	https://ru.wikipedia.org/wiki/%281004%29_%D0%91%D0%B5%D0%BB%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D1%8F
128	https://ru.wikipedia.org/wiki/%281005%29_%D0%90%D1%80%D0%B0%D0%B3%D0%BE
129	https://ru.wikipedia.org/wiki/%2810051%29_%D0%9E%D0%BB%D0%B1%D0%B8
130	https://ru.wikipedia.org/wiki/%2810054%29_%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B8%D0%BD
131	https://ru.wikipedia.org/wiki/%281006%29_%D0%9B%D0%B0%D0%B3%D1%80%D0%B0%D0%BD%D0%B6%D0%B5%D1%8F
132	https://ru.wikipedia.org/wiki/%281007%29_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F
133	https://ru.wikipedia.org/wiki/%2810071%29_%D0%9F%D0%B0%D1%80%D0%B0%D0%B3%D0%B2%D0%B0%D0%B9
134	https://ru.wikipedia.org/wiki/%2810072%29_%D0%A3%D1%80%D1%83%D0%B3%D0%B2%D0%B0%D0%B9
135	https://ru.wikipedia.org/wiki/%281009%29_%D0%A1%D0%B8%D1%80%D0%B5%D0%BD%D0%B0
136	https://ru.wikipedia.org/wiki/%2810090%29_Sikorsky
137	https://ru.wikipedia.org/wiki/%2810090%29_%D0%A1%D0%B8%D0%BA%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9
138	https://ru.wikipedia.org/wiki/%28101%29_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0
139	https://ru.wikipedia.org/wiki/%281010%29_%D0%9C%D0%B0%D1%80%D0%BB%D0%B5%D0%BD
140	https://ru.wikipedia.org/wiki/%281011%29_%D0%9B%D0%B0%D0%BE%D0%B4%D0%B0%D0%BC%D0%B8%D1%8F
141	https://ru.wikipedia.org/wiki/%28101429%29_1998_VF31
142	https://ru.wikipedia.org/wiki/%28101955%29_1999_RQ36
143	https://ru.wikipedia.org/wiki/%28101955%29_%D0%91%D0%B5%D0%BD%D0%BD%D1%83
144	https://ru.wikipedia.org/wiki/%2810199%29_%D0%A5%D0%B0%D1%80%D0%B8%D0%BA%D0%BB%D0%BE
145	https://ru.wikipedia.org/wiki/%28102%29_%D0%9C%D0%B8%D1%80%D0%B8%D0%B0%D0%BC
146	https://ru.wikipedia.org/wiki/%281020%29_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D0%B8%D1%8F
147	https://ru.wikipedia.org/wiki/%2810204%29_%D0%A2%D1%8C%D1%8E%D1%80%D0%B8%D0%BD%D0%B3
148	https://ru.wikipedia.org/wiki/%281022%29_%D0%9E%D0%BB%D0%B8%D0%BC%D0%BF%D0%B8%D0%B0%D0%B4%D0%B0
149	https://ru.wikipedia.org/wiki/%2810247%29_%D0%90%D0%BC%D1%84%D0%B8%D0%B0%D1%80%D0%B0%D0%B9
150	https://ru.wikipedia.org/wiki/%281025%29_%D0%A0%D0%B8%D0%BC%D0%B0
151	https://ru.wikipedia.org/wiki/%2810259%29_Osipovyurij
152	https://ru.wikipedia.org/wiki/%2810259%29_%D0%9E%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D1%8E%D1%80%D0%B8%D0%B9
153	https://ru.wikipedia.org/wiki/%2810261%29_Nikdollezhal%27
154	https://ru.wikipedia.org/wiki/%2810261%29_%D0%9D%D0%B8%D0%BA%D0%B4%D0%BE%D0%BB%D0%BB%D0%B5%D0%B6%D0%B0%D0%BB%D1%8C
155	https://ru.wikipedia.org/wiki/%2810262%29_Samoilov
156	https://ru.wikipedia.org/wiki/%2810262%29_%D0%A1%D0%B0%D0%BC%D0%BE%D0%B9%D0%BB%D0%BE%D0%B2
157	https://ru.wikipedia.org/wiki/%2810263%29_Vadimsimona
158	https://ru.wikipedia.org/wiki/%2810263%29_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC%D1%81%D0%B8%D0%BC%D0%BE%D0%BD%D0%B0
159	https://ru.wikipedia.org/wiki/%2810264%29_Marov
160	https://ru.wikipedia.org/wiki/%2810264%29_%D0%9C%D0%B0%D1%80%D0%BE%D0%B2
161	https://ru.wikipedia.org/wiki/%2810266%29_Vladishukhov
162	https://ru.wikipedia.org/wiki/%2810266%29_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%88%D1%83%D1%85%D0%BE%D0%B2
163	https://ru.wikipedia.org/wiki/%2810269%29_Tusi
164	https://ru.wikipedia.org/wiki/%2810269%29_%D0%A2%D1%83%D1%81%D0%B8
165	https://ru.wikipedia.org/wiki/%2810295%29_%D0%98%D0%BF%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B0
166	https://ru.wikipedia.org/wiki/%28103%29_%D0%93%D0%B5%D1%80%D0%B0
167	https://ru.wikipedia.org/wiki/%281030%29_%D0%92%D0%B8%D1%82%D1%8F
168	https://ru.wikipedia.org/wiki/%281031%29_Arctica
169	https://ru.wikipedia.org/wiki/%281031%29_%D0%90%D1%80%D0%BA%D1%82%D0%B8%D0%BA%D0%B0
170	https://ru.wikipedia.org/wiki/%281034%29_%D0%9C%D0%BE%D1%86%D0%B0%D1%80%D1%82%D0%B8%D1%8F
171	https://ru.wikipedia.org/wiki/%2810347%29_%D0%9C%D1%83%D1%80%D0%BE%D0%BC
172	https://ru.wikipedia.org/wiki/%281036%29_%D0%93%D0%B0%D0%BD%D0%B8%D0%BC%D0%B5%D0%B4
173	https://ru.wikipedia.org/wiki/%2810370%29_Hylonome
174	https://ru.wikipedia.org/wiki/%2810370%29_%D0%A5%D0%B0%D0%B9%D0%BB%D0%BE%D0%BD%D0%BE%D0%BC
175	https://ru.wikipedia.org/wiki/%2810370%29_%D0%A5%D0%B8%D0%BB%D0%BE%D0%BD%D0%BE%D0%BC%D0%B0
176	https://ru.wikipedia.org/wiki/%2810387%29_%D0%91%D0%B5%D0%BF%D0%B8%D0%BA%D0%BE%D0%BB%D0%BE%D0%BC%D0%B1%D0%BE
177	https://ru.wikipedia.org/wiki/%281039%29_%D0%97%D0%BE%D0%BD%D0%BD%D0%B5%D0%B1%D0%B5%D1%80%D0%B3%D0%B0
178	https://ru.wikipedia.org/wiki/%28104%29_%D0%9A%D0%BB%D0%B8%D0%BC%D0%B5%D0%BD%D0%B0
179	https://ru.wikipedia.org/wiki/%281041%29_%D0%90%D1%81%D1%82%D0%B0
180	https://ru.wikipedia.org/wiki/%2810416%29_%D0%9A%D0%BE%D1%82%D1%82%D0%BB%D0%B5%D1%80
181	https://ru.wikipedia.org/wiki/%281044%29_%D0%A2%D0%B5%D0%B2%D1%82%D0%BE%D0%BD%D0%B8%D1%8F
182	https://ru.wikipedia.org/wiki/%281047%29_%D0%93%D0%B5%D0%B9%D1%88%D0%B0
183	https://ru.wikipedia.org/wiki/%2810481%29_Esipov
184	https://ru.wikipedia.org/wiki/%2810481%29_%D0%95%D1%81%D0%B8%D0%BF%D0%BE%D0%B2
185	https://ru.wikipedia.org/wiki/%28105%29_Artemis
186	https://ru.wikipedia.org/wiki/%28105%29_%D0%90%D1%80%D1%82%D0%B5%D0%BC%D0%B8%D0%B4%D0%B0
187	https://ru.wikipedia.org/wiki/%2810502%29_%D0%90%D1%80%D0%BC%D0%B0%D0%BD%D0%BE%D0%B1%D1%81
188	https://ru.wikipedia.org/wiki/%2810504%29_Doga
189	https://ru.wikipedia.org/wiki/%2810504%29_%D0%94%D0%BE%D0%B3%D0%B0
190	https://ru.wikipedia.org/wiki/%281052%29_%D0%91%D0%B5%D0%BB%D1%8C%D0%B3%D0%B8%D0%BA%D0%B0
191	https://ru.wikipedia.org/wiki/%2810537%29_1991_RY16
192	https://ru.wikipedia.org/wiki/%2810563%29_%D0%98%D0%B6%D0%B4%D1%83%D0%B1%D0%B0%D1%80
193	https://ru.wikipedia.org/wiki/%281059%29_Mussorgskia
194	https://ru.wikipedia.org/wiki/%281059%29_%D0%9C%D1%83%D1%81%D1%81%D0%BE%D1%80%D0%B3%D1%81%D0%BA%D0%B8%D1%8F
195	https://ru.wikipedia.org/wiki/%28106%29_%D0%94%D0%B8%D0%BE%D0%BD%D0%B0
196	https://ru.wikipedia.org/wiki/%281060%29_%D0%9C%D0%B0%D0%B3%D0%BD%D0%BE%D0%BB%D0%B8%D1%8F
197	https://ru.wikipedia.org/wiki/%2810608%29_%D0%9C%D0%B0%D0%BC%D1%8D%D1%82%D0%B0
198	https://ru.wikipedia.org/wiki/%281065%29_%D0%90%D0%BC%D1%83%D0%BD%D0%B4%D1%81%D0%B5%D0%BD%D0%B8%D1%8F
199	https://ru.wikipedia.org/wiki/%2810664%29_%D0%A4%D0%B5%D0%BC%D0%B8%D0%B9
200	https://ru.wikipedia.org/wiki/%2810675%29_Kharlamov
201	https://ru.wikipedia.org/wiki/%2810675%29_%D0%A5%D0%B0%D1%80%D0%BB%D0%B0%D0%BC%D0%BE%D0%B2
202	https://ru.wikipedia.org/wiki/%2810681%29_%D0%A5%D0%A2%D0%A3%D0%A0%D0%95
203	https://ru.wikipedia.org/wiki/%2810681%29_%D0%A5%D0%A2%D0%A3%D0%A0%D0%AD
204	https://ru.wikipedia.org/wiki/%2810684%29_Babkina
205	https://ru.wikipedia.org/wiki/%2810684%29_%D0%91%D0%B0%D0%B1%D0%BA%D0%B8%D0%BD%D0%B0
206	https://ru.wikipedia.org/wiki/%28107%29_%D0%9A%D0%B0%D0%BC%D0%B8%D0%BB%D0%BB%D0%B0
207	https://ru.wikipedia.org/wiki/%2810711%29_%D0%9F%D1%81%D0%BA%D0%BE%D0%B2
208	https://ru.wikipedia.org/wiki/%2810718%29_Samus%27
209	https://ru.wikipedia.org/wiki/%2810718%29_%D0%A1%D0%B0%D0%BC%D1%83%D1%81%D1%8C
210	https://ru.wikipedia.org/wiki/%2810728%29_Vladimirfock
211	https://ru.wikipedia.org/wiki/%2810728%29_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D1%84%D0%BE%D0%BA
212	https://ru.wikipedia.org/wiki/%281074%29_Beljawskya
213	https://ru.wikipedia.org/wiki/%281074%29_%D0%91%D0%B5%D0%BB%D1%8F%D0%B2%D1%81%D0%BA%D0%B8%D1%8F
214	https://ru.wikipedia.org/wiki/%281075%29_%D0%93%D0%B5%D0%BB%D0%B8%D0%BD%D0%B0
215	https://ru.wikipedia.org/wiki/%281076%29_%D0%92%D0%B8%D0%BE%D0%BB%D0%B0
216	https://ru.wikipedia.org/wiki/%281077%29_%D0%9A%D0%B0%D0%BC%D0%BF%D0%B0%D0%BD%D1%83%D0%BB%D0%B0
217	https://ru.wikipedia.org/wiki/%2810792%29_%D0%AD%D0%BA%D0%B2%D0%B0%D0%B4%D0%BE%D1%80
218	https://ru.wikipedia.org/wiki/%2810797%29_%D0%93%D0%B2%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D0%BB%D0%B0
219	https://ru.wikipedia.org/wiki/%28108%29_%D0%93%D0%B5%D0%BA%D1%83%D0%B1%D0%B0
220	https://ru.wikipedia.org/wiki/%2810806%29_%D0%9C%D0%B5%D0%BA%D1%81%D0%B8%D0%BA%D0%B0
221	https://ru.wikipedia.org/wiki/%281086%29_%D0%9D%D0%B0%D1%82%D0%B0
222	https://ru.wikipedia.org/wiki/%2810866%29_%D0%9F%D0%B5%D1%80%D1%83
223	https://ru.wikipedia.org/wiki/%281089%29_%D0%A2%D0%B0%D0%BC%D0%B0
224	https://ru.wikipedia.org/wiki/%28109%29_%D0%A4%D0%B5%D0%BB%D0%B8%D1%86%D0%B0
225	https://ru.wikipedia.org/wiki/%281091%29_%D0%A1%D0%BF%D0%B8%D1%80%D0%B5%D1%8F
226	https://ru.wikipedia.org/wiki/%281094%29_%D0%A1%D0%B8%D0%B1%D0%B5%D1%80%D0%B8%D1%8F
227	https://ru.wikipedia.org/wiki/%2810984%29_%D0%93%D0%B8%D1%81%D0%BF%D0%B5%D0%BD
228	https://ru.wikipedia.org/wiki/%2810989%29_%D0%94%D0%BE%D0%BB%D0%B8%D0%B9
229	https://ru.wikipedia.org/wiki/%281099%29_%D0%A4%D0%B8%D0%B3%D0%BD%D0%B5%D1%80%D0%B8%D1%8F
230	https://ru.wikipedia.org/wiki/%2810990%29_Okunev
231	https://ru.wikipedia.org/wiki/%2810990%29_%D0%9E%D0%BA%D1%83%D0%BD%D0%B5%D0%B2
232	https://ru.wikipedia.org/wiki/%2811%29_%D0%9F%D0%B0%D1%80%D1%84%D0%B5%D0%BD%D0%BE%D0%BF%D0%B0
233	https://ru.wikipedia.org/wiki/%28110%29_%D0%9B%D0%B8%D0%B4%D0%B8%D1%8F
234	https://ru.wikipedia.org/wiki/%2811011%29_KIAM
235	https://ru.wikipedia.org/wiki/%2811011%29_%D0%9A%D0%98%D0%90%D0%9C
236	https://ru.wikipedia.org/wiki/%2811027%29_Astaf%27ev
237	https://ru.wikipedia.org/wiki/%2811027%29_%D0%90%D1%81%D1%82%D0%B0%D1%84%D1%8C%D0%B5%D0%B2
238	https://ru.wikipedia.org/wiki/%281103%29_%D0%A1%D0%B5%D0%BA%D0%B2%D0%BE%D0%B9%D1%8F
239	https://ru.wikipedia.org/wiki/%28110393%29_%D0%A0%D0%B0%D0%BC%D0%BC%D1%88%D1%82%D0%B0%D0%B9%D0%BD
240	https://ru.wikipedia.org/wiki/%2811055%29_%D0%93%D0%BE%D0%BD%D0%B4%D1%83%D1%80%D0%B0%D1%81
241	https://ru.wikipedia.org/wiki/%2811066%29_%D0%A1%D0%B8%D0%B3%D1%83%D1%80%D0%B4
242	https://ru.wikipedia.org/wiki/%28111%29_%D0%90%D1%82%D0%B0
243	https://ru.wikipedia.org/wiki/%281110%29_%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%B0
244	https://ru.wikipedia.org/wiki/%281111%29_%D0%A0%D0%B5%D0%B9%D0%BD%D0%BC%D1%83%D1%82%D0%B8%D1%8F
